0.000000000e+00,5.800862005e-01,2.515331216e+00,-4.700000000e-01,3.400000000e-01
3.255208333e-03,1.140175425e-01,2.662520492e-01,1.100000000e-01,3.000000000e-02
6.510416667e-03,5.953990259e-01,-1.705567611e+00,-8.000000000e-02,-5.900000000e-01
9.765625000e-03,2.418677324e-01,-2.089942441e+00,-1.200000000e-01,-2.100000000e-01
1.302083333e-02,1.264911064e-01,1.249045772e+00,4.000000000e-02,1.200000000e-01
1.627604167e-02,3.883297568e-01,2.074962264e-01,3.800000000e-01,8.000000000e-02
1.953125000e-02,6.488451279e-01,4.291785080e-01,5.900000000e-01,2.700000000e-01
2.278645833e-02,3.178049716e-01,-4.214192069e-01,2.900000000e-01,-1.300000000e-01
2.604166667e-02,5.703507693e-01,-3.507333053e-02,5.700000000e-01,-2.000000000e-02
2.929687500e-02,5.703507693e-01,-3.507333053e-02,5.700000000e-01,-2.000000000e-02
3.255208333e-02,7.000000000e-02,1.570796327e+00,0.000000000e+00,7.000000000e-02
3.580729167e-02,8.430895563e-01,-2.752275932e+00,-7.800000000e-01,-3.200000000e-01
3.906250000e-02,4.060788101e-01,2.233999320e+00,-2.500000000e-01,3.200000000e-01
4.231770833e-02,9.121951546e-01,7.776463807e-01,6.500000000e-01,6.400000000e-01
4.557291667e-02,3.041381265e-01,-2.379446113e+00,-2.200000000e-01,-2.100000000e-01
4.882812500e-02,8.125269226e-01,-2.905568975e+00,-7.900000000e-01,-1.900000000e-01
5.208333333e-02,4.767598976e-01,1.402199387e+00,8.000000000e-02,4.700000000e-01
5.533854167e-02,9.708243919e-01,1.895804199e+00,-3.100000000e-01,9.200000000e-01
5.859375000e-02,6.931089380e-01,2.376599821e+00,-5.000000000e-01,4.800000000e-01
6.184895833e-02,4.254409477e-01,-1.159731779e+00,1.700000000e-01,-3.900000000e-01
6.510416667e-02,3.080584360e-01,-1.341564394e+00,7.000000000e-02,-3.000000000e-01
6.835937500e-02,1.886796226e-01,1.012197011e+00,1.000000000e-01,1.600000000e-01
7.161458333e-02,1.000000000e-02,-1.570796327e+00,0.000000000e+00,-1.000000000e-02
7.486979167e-02,5.333854141e-01,-2.101569824e+00,-2.700000000e-01,-4.600000000e-01
7.812500000e-02,2.236067977e-01,-2.034443936e+00,-1.000000000e-01,-2.000000000e-01
8.138020833e-02,8.544003745e-02,-3.587706703e-01,8.000000000e-02,-3.000000000e-02
8.463541667e-02,3.982461550e-01,-1.073453610e+00,1.900000000e-01,-3.500000000e-01
8.789062500e-02,1.676305461e-01,1.267911458e+00,5.000000000e-02,1.600000000e-01
9.114583333e-02,2.683281573e-01,1.107148718e+00,1.200000000e-01,2.400000000e-01
9.440104167e-02,2.247220505e-01,2.134112588e+00,-1.200000000e-01,1.900000000e-01
9.765625000e-02,3.601388621e-01,1.543025690e+00,1.000000000e-02,3.600000000e-01
1.009114583e-01,6.997142274e-01,-5.404195003e-01,6.000000000e-01,-3.600000000e-01
1.041666667e-01,4.527692569e-01,-1.460139106e+00,5.000000000e-02,-4.500000000e-01
1.074218750e-01,4.661544808e-01,2.523836928e+00,-3.800000000e-01,2.700000000e-01
