6.658000000e+03,-3.263892035e+01,-2.118725802e+00,-1.215698261e-03,-1.992098909e-03
6.658020000e+03,-3.918871882e+01,-7.202717189e-01,8.252131919e-04,-7.241648073e-04
6.658040000e+03,-5.425500546e+01,5.725791559e-01,1.628511172e-04,1.049760064e-04
6.658060000e+03,-4.923224418e+01,-2.276709245e-01,3.365375799e-04,-7.797169667e-05
6.658080000e+03,-4.215675053e+01,-5.194133965e-01,6.772320201e-04,-3.872298805e-04
6.658100000e+03,-4.342660780e+01,2.538779812e+00,-5.552159428e-04,3.821407831e-04
6.658120000e+03,-4.328786286e+01,1.500827517e+00,4.788030687e-05,6.831922242e-04
6.658140000e+03,-3.861049256e+01,-2.867686518e+00,-1.129733778e-03,-3.174190788e-04
6.658160000e+03,-3.444103060e+01,-2.923508450e+00,-1.851560351e-03,-4.103218510e-04
6.658180000e+03,-3.659794571e+01,-6.701883328e-01,1.159458386e-03,-9.189412232e-04
6.658200000e+03,-3.893996050e+01,-2.782845731e+00,-1.057875111e-03,-3.966745117e-04
6.658220000e+03,-3.570074752e+01,-2.640860781e+00,-1.439053092e-03,-7.875263624e-04
6.658240000e+03,-3.548891241e+01,1.611292460e+00,-6.805330562e-05,1.679570254e-03
6.658260000e+03,-3.809260661e+01,1.693912540e+00,-1.529632913e-04,1.236146346e-03
6.658280000e+03,-4.098526318e+01,-2.659716242e+00,-7.911024849e-04,-4.137451478e-04
6.658300000e+03,-3.856498892e+01,7.787932154e-01,8.396246600e-04,8.286059235e-04
6.658320000e+03,-4.242659719e+01,-2.857394382e+00,-7.259223034e-04,-2.120457255e-04
6.658340000e+03,-3.516549382e+01,1.708065368e+00,-2.387443837e-04,1.728306385e-03
6.658360000e+03,-3.731094899e+01,-1.952489620e+00,-5.076565700e-04,-1.264785891e-03
6.658380000e+03,-4.126667820e+01,2.294415213e+00,-5.722560137e-04,6.477213681e-04
6.658400000e+03,-4.161035312e+01,-1.078416205e-01,8.259467555e-04,-8.941834520e-05
6.658420000e+03,-3.726160037e+01,3.475316544e-01,1.288687838e-03,4.668062475e-04
6.658440000e+03,-3.459483013e+01,1.693681213e+00,-2.283827979e-04,1.849145704e-03
6.658460000e+03,-4.106869735e+01,-2.273067467e+00,-5.711709509e-04,-6.750007641e-04
6.658480000e+03,-3.691054035e+01,-3.105786908e+00,-1.426246294e-03,-5.108964758e-05
6.658500000e+03,-3.800263360e+01,2.543624330e+00,-1.040162607e-03,7.085154507e-04
6.658520000e+03,-3.928911709e+01,-1.995054478e-01,1.063758902e-03,-2.150869579e-04
6.658540000e+03,-5.126809446e+01,1.739309983e+00,-4.583244185e-05,2.694012287e-04
6.658560000e+03,-4.487439413e+01,-3.793573525e-01,5.299691292e-04,-2.112815967e-04
6.658580000e+03,-4.004408697e+01,-1.688141975e+00,-1.164837852e-04,-9.880948742e-04
6.658600000e+03,-4.405926199e+01,1.373644685e+00,1.227496409e-04,6.145276156e-04
6.658620000e+03,-3.710752892e+01,-2.921720133e+00,-1.361570437e-03,-3.042913470e-04
6.658640000e+03,-4.095897792e+01,-2.782800011e+00,-8.384479017e-04,-3.144389767e-04
6.658660000e+03,-4.429470254e+01,-1.173221932e+00,2.361463459e-04,-5.623376226e-04
6.658680000e+03,-3.716605831e+01,2.796802419e+00,-1.304230217e-03,4.683956353e-04
6.658700000e+03,-4.075033729e+01,2.502602757e-01,8.886664425e-04,2.271601919e-04
6.658720000e+03,-3.551271904e+01,1.711832142e+00,-2.356420210e-04,1.659702907e-03
6.658740000e+03,-4.332753694e+01,-2.628541346e+00,-5.939725525e-04,-3.346272580e-04
6.658760000e+03,-4.935134527e+01,2.244360527e+00,-2.125500504e-04,2.663294312e-04
6.658780000e+03,-3.923924915e+01,-4.536479019e-02,1.090411713e-03,-4.950025980e-05
6.658800000e+03,-3.723778809e+01,1.607009390e+00,-4.976006358e-05,1.373490846e-03
6.658820000e+03,-4.106463104e+01,2.121887698e+00,-4.632148424e-04,7.536754592e-04
6.658840000e+03,-3.608848236e+01,-8.855061582e-01,9.929088853e-04,-1.214643763e-03
6.658860000e+03,-4.311269801e+01,-6.723023558e-01,5.467493963e-04,-4.352171654e-04
6.658880000e+03,-3.822919867e+01,2.364961434e-01,1.192010270e-03,2.872818412e-04
