-3.000000000e+01,6.580000000e+03,-3.711409073e+00,-2.910804906e+00,-2.007980456e-02,-4.718241042e-03
-3.000000000e+01,6.580100000e+03,-1.665305039e+00,2.952113335e+00,-2.563843648e-02,4.916938111e-03
-3.000000000e+01,6.580200000e+03,-1.424663045e+00,1.866484522e+00,-7.820846906e-03,2.567426710e-02
-3.000000000e+01,6.580300000e+03,4.037337849e-01,2.022856689e+00,-1.447068404e-02,2.979967427e-02
-3.000000000e+01,6.580400000e+03,-2.647036319e+00,6.250729130e-01,1.890716612e-02,1.364332248e-02
-3.000000000e+01,6.580500000e+03,-5.540490302e+00,2.652860806e-01,1.612540717e-02,4.381107492e-03
-3.000000000e+01,6.580600000e+03,-1.002083358e+01,-5.443392920e-01,8.534201954e-03,-5.166123779e-03
-3.000000000e+01,6.580700000e+03,-7.270378717e-02,-7.500254253e-01,2.294462541e-02,-2.137622150e-02
-3.000000000e+01,6.580800000e+03,-2.695241732e+00,-1.325374726e+00,5.633550489e-03,-2.249185668e-02
-3.000000000e+01,6.580900000e+03,-2.484563423e+00,-2.171215810e+00,-1.342182410e-02,-1.960097720e-02
-3.000000000e+01,6.581000000e+03,4.882409595e-01,-2.762921618e+00,-3.108143322e-02,-1.236644951e-02
-3.000000000e+01,6.581100000e+03,-9.109926308e-01,3.052646840e+00,-2.836156352e-02,2.529315961e-03
-3.000000000e+01,6.581200000e+03,-4.419425003e+00,2.628811210e+00,-1.656677524e-02,9.327361564e-03
-3.000000000e+01,6.581300000e+03,-1.031409960e+00,1.790748557e+00,-6.127035831e-03,2.740553746e-02
-3.000000000e+01,6.581400000e+03,-3.905059639e+00,7.069886377e-01,1.533713355e-02,1.310260586e-02
-3.000000000e+01,6.581500000e+03,-4.127157238e+00,6.963714992e-01,1.508469055e-02,1.261237785e-02
-3.000000000e+01,6.581600000e+03,2.724378309e+00,-4.713061026e-01,3.855537459e-02,-1.964820847e-02
-3.000000000e+01,6.581700000e+03,-2.379058051e+00,-1.103877390e+00,1.082410423e-02,-2.147231270e-02
-3.000000000e+01,6.581800000e+03,4.395388985e-01,-8.227975680e-01,2.262540717e-02,-2.438436482e-02
-3.000000000e+01,6.581900000e+03,-5.063382978e-01,-2.261123833e+00,-1.899674267e-02,-2.300162866e-02
-3.000000000e+01,6.582000000e+03,-5.969789435e-01,-2.769455954e+00,-2.750162866e-02,-1.073452769e-02
-3.000000000e+01,6.582100000e+03,1.269249428e+00,2.946466207e+00,-3.590390879e-02,7.096091205e-03
-3.000000000e+01,6.582200000e+03,-9.179189755e-01,2.089999243e+00,-1.411726384e-02,2.470195440e-02
-3.000000000e+01,6.582300000e+03,-3.899386927e+00,1.550139109e+00,4.169381107e-04,2.018078176e-02
-3.000000000e+01,6.582400000e+03,8.133940239e-01,1.079249957e+00,1.639087948e-02,3.061563518e-02
-3.000000000e+01,6.582500000e+03,-1.933750597e+00,2.591807018e-01,2.446579805e-02,6.486970684e-03
-3.000000000e+01,6.582600000e+03,-2.853557105e+00,-4.956758297e-01,2.002768730e-02,-1.082899023e-02
-3.000000000e+01,6.582700000e+03,-6.857939704e+00,-1.103039777e+00,6.473941368e-03,-1.281596091e-02
-3.000000000e+01,6.582800000e+03,-1.972730878e+00,-1.993299547e+00,-1.033224756e-02,-2.298208469e-02
-3.000000000e+01,6.582900000e+03,-3.579145308e+00,-1.419902990e+00,3.148208469e-03,-2.070521173e-02
