5.300000000e+03,1.712058730e-02,-2.644377172e+00,-1.504752604e-02,-8.166178385e-03
5.302000000e+03,2.057557893e-02,-2.544542112e+00,-1.701595052e-02,-1.156770833e-02
5.304000000e+03,1.939052192e-02,-1.119022353e+00,8.465169271e-03,-1.744514974e-02
5.306000000e+03,1.823443330e-02,6.741917039e-01,1.424495443e-02,1.138313802e-02
5.308000000e+03,1.989142361e-02,-2.490961305e+00,-1.582763672e-02,-1.204801432e-02
5.310000000e+03,2.330094121e-02,-3.102214209e+00,-2.328287760e-02,-9.173177083e-04
5.312000000e+03,2.009840307e-02,2.304136314e+00,-1.345296224e-02,1.493196615e-02
5.314000000e+03,1.914898985e-02,2.367265479e+00,-1.368945313e-02,1.338964844e-02
5.316000000e+03,1.152506470e-02,-1.218293457e+00,3.979003906e-03,-1.081640625e-02
5.318000000e+03,1.741954419e-02,1.100885010e+00,7.887695312e-03,1.553141276e-02
5.320000000e+03,1.825280218e-02,-2.729278713e+00,-1.672314453e-02,-7.314453125e-03
5.322000000e+03,1.788189108e-02,2.282434695e+00,-1.167822266e-02,1.354182943e-02
5.324000000e+03,1.881747048e-02,1.584298499e+00,-2.540690104e-04,1.881575521e-02
5.326000000e+03,1.729012285e-02,1.396012339e+00,3.006673177e-03,1.702669271e-02
5.328000000e+03,1.808089591e-02,2.515392047e+00,-1.465022786e-02,1.059667969e-02
5.330000000e+03,1.557022654e-02,1.755011889e-01,1.533105469e-02,2.718587240e-03
5.332000000e+03,1.906545827e-02,4.383326949e-01,1.726302083e-02,8.091959635e-03
5.334000000e+03,1.911773611e-02,2.452180399e+00,-1.475162760e-02,1.216048177e-02
5.336000000e+03,1.648349151e-02,8.821530615e-01,1.047509766e-02,1.272705078e-02
5.338000000e+03,1.896463574e-02,1.745405386e+00,-3.294596354e-03,1.867626953e-02
5.340000000e+03,1.821990521e-02,-8.467081936e-01,1.206982422e-02,-1.364860026e-02
5.342000000e+03,1.771629067e-02,-2.813279206e+00,-1.677001953e-02,-5.712565104e-03
5.344000000e+03,1.551954677e-02,-2.267653511e+00,-9.960611979e-03,-1.190136719e-02
5.346000000e+03,1.898379721e-02,1.284350556e+00,5.363769531e-03,1.821028646e-02
5.348000000e+03,1.848182476e-02,1.529816963e+00,7.571614583e-04,1.846630859e-02
5.350000000e+03,2.165903731e-02,-3.061732106e+00,-2.159000651e-02,-1.727864583e-03
5.352000000e+03,2.292767618e-02,-2.470186555e+00,-1.795117188e-02,-1.426302083e-02
5.354000000e+03,2.315234721e-02,-2.360742919e+00,-1.644547526e-02,-1.629654948e-02
5.356000000e+03,1.834550807e-02,-8.187789326e-01,1.253206380e-02,-1.339794922e-02
5.358000000e+03,1.854660469e-02,1.022065960e+00,9.673990885e-03,1.582373047e-02
5.360000000e+03,1.922995136e-02,-9.217428700e-01,1.162320964e-02,-1.531966146e-02
5.362000000e+03,1.789460230e-02,-2.168667653e+00,-1.007259115e-02,-1.479052734e-02
5.364000000e+03,1.573341413e-02,2.776502893e+00,-1.469645182e-02,5.617350260e-03
5.366000000e+03,1.920459602e-02,-2.768810476e+00,-1.788557943e-02,-6.994466146e-03
5.368000000e+03,1.842998998e-02,-2.242446445e+00,-1.146858724e-02,-1.442692057e-02
5.370000000e+03,1.586796541e-02,-2.926874370e+00,-1.550358073e-02,-3.381022135e-03
5.372000000e+03,1.894538642e-02,2.740206878e+00,-1.743961589e-02,7.401855469e-03
5.374000000e+03,1.868462802e-02,9.181939166e-01,1.134635417e-02,1.484505208e-02
5.376000000e+03,1.842564443e-02,-1.063427561e+00,8.952636719e-03,-1.610449219e-02
5.378000000e+03,1.651478609e-02,2.954862542e+00,-1.622770182e-02,3.065917969e-03
5.380000000e+03,1.749606364e-02,-1.884280419e+00,-5.395345052e-03,-1.664339193e-02
5.382000000e+03,1.964747294e-02,2.851669405e-01,1.885400391e-02,5.527180990e-03
5.384000000e+03,2.094876570e-02,5.742821915e-01,1.758821615e-02,1.138004557e-02
5.386000000e+03,1.747026317e-02,9.759256319e-01,9.790364583e-03,1.446923828e-02
5.388000000e+03,1.658752758e-02,2.142581282e+00,-8.976074219e-03,1.394905599e-02
5.390000000e+03,1.688236841e-02,5.524912120e-01,1.437060547e-02,8.860026042e-03
5.392000000e+03,1.654563240e-02,-2.212493317e+00,-9.903483073e-03,-1.325439453e-02
5.394000000e+03,2.144559778e-02,1.442509278e+00,2.743652344e-03,2.126936849e-02
5.396000000e+03,1.997406582e-02,-2.101009918e+00,-1.010123698e-02,-1.723160807e-02
5.398000000e+03,1.788805521e-02,-2.356773536e+00,-1.265608724e-02,-1.264143880e-02
5.400000000e+03,1.739704739e-02,5.698900059e-01,1.464762370e-02,9.386393229e-03
5.402000000e+03,1.943176547e-02,-1.702360412e+00,-2.549153646e-03,-1.926383464e-02
5.404000000e+03,1.771644651e-02,-2.980240950e+00,-1.748632813e-02,-2.846191406e-03
5.406000000e+03,1.486266277e-02,2.582147115e+00,-1.259684245e-02,7.887858073e-03
5.408000000e+03,2.071402059e-02,-2.589174279e+00,-1.763297526e-02,-1.086962891e-02
5.410000000e+03,1.879566074e-02,1.978544371e+00,-7.453287760e-03,1.725472005e-02
5.412000000e+03,1.846335661e-02,1.836804059e+00,-4.853678385e-03,1.781396484e-02
5.414000000e+03,1.957036594e-02,2.534782977e+00,-1.607649740e-02,1.115999349e-02
5.416000000e+03,1.884968400e-02,-1.263673983e-01,1.869938151e-02,-2.375651042e-03
5.418000000e+03,1.829840127e-02,4.229865467e-01,1.668570964e-02,7.511230469e-03
5.420000000e+03,1.838490824e-02,-2.910689039e+00,-1.789697266e-02,-4.207519531e-03
5.422000000e+03,1.578728661e-02,-9.958871305e-01,8.584472656e-03,-1.324934896e-02
5.424000000e+03,1.873886911e-02,-1.627892470e+00,-1.069335937e-03,-1.870833333e-02
5.426000000e+03,2.407232538e-02,1.546027121e+00,5.961914062e-04,2.406494141e-02
5.428000000e+03,2.025364441e-02,2.902414371e+00,-1.967708333e-02,4.798177083e-03
5.430000000e+03,2.256143324e-02,3.032406871e+00,-2.242708333e-02,2.458496094e-03
5.432000000e+03,1.732805467e-02,2.384478928e+00,-1.259440104e-02,1.190136719e-02
5.434000000e+03,2.124932735e-02,3.087512809e+00,-2.121826172e-02,1.148600260e-03
5.436000000e+03,1.763899289e-02,1.949752015e+00,-6.525553385e-03,1.638753255e-02
5.438000000e+03,2.067455264e-02,1.193049995e+00,7.625325521e-03,1.921695964e-02
5.440000000e+03,1.802557478e-02,1.638152514e+00,-1.213216146e-03,1.798470052e-02
5.442000000e+03,1.924050195e-02,-6.217963261e-01,1.563932292e-02,-1.120751953e-02
5.444000000e+03,1.762655615e-02,-2.339241184e-01,1.714648437e-02,-4.085774740e-03
5.446000000e+03,1.589755888e-02,2.674845323e+00,-1.419710286e-02,7.153645833e-03
5.448000000e+03,1.772587015e-02,1.537394879e+00,5.919596354e-04,1.771598307e-02
5.450000000e+03,1.737498523e-02,-2.755608552e+00,-1.609667969e-02,-6.541178385e-03
5.452000000e+03,2.024636543e-02,-1.223903771e+00,6.883300781e-03,-1.904036458e-02
5.454000000e+03,1.993090519e-02,-8.049804011e-01,1.381461589e-02,-1.436653646e-02
5.456000000e+03,1.655403110e-02,2.925889476e+00,-1.617041016e-02,3.543131510e-03
5.458000000e+03,1.668869030e-02,-2.682963889e-01,1.609163411e-02,-4.423990885e-03
5.460000000e+03,1.793207776e-02,-2.143637835e-01,1.752164714e-02,-3.814615885e-03
5.462000000e+03,1.538602348e-02,-7.725395171e-01,1.101855469e-02,-1.073876953e-02
5.464000000e+03,1.751913968e-02,2.059238219e+00,-8.220865885e-03,1.547054036e-02
5.466000000e+03,2.220513804e-02,-2.636886264e+00,-1.943652344e-02,-1.073730469e-02
